	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000125633.10	1242.48606496566	0.055017978593301	0.131160106111607	0.419471897548519	0.674871288692362	0.789175903417409
ENSG00000177707.10	447.044290455263	-0.139925815474634	0.333609866724193	-0.419429487648564	0.674902277343031	0.789175903417409
ENSG00000152223.12	1364.19787408517	-0.0538566806296431	0.128521410269448	-0.419048316671373	0.675180821346152	0.789444662683955
ENSG00000162924.13	1540.60043502413	-0.111415568055542	0.265975166988937	-0.418894625828646	0.675293144853881	0.789529030171776
ENSG00000133858.15	1885.9643864667	0.0617030871657493	0.147355597195147	0.418735958051422	0.675409113294095	0.789617648897206
ENSG00000155875.13	1.42112355914969	-0.207296093290328	0.495489216502821	-0.418366508061327	0.675679169865761	0.789886390084537
ENSG00000162461.7	68.1943071642471	0.116430037379521	0.278530063812702	0.418016051070935	0.675935381720453	0.790138915438431
ENSG00000103769.9	10385.7619625942	-0.0594232716927045	0.142240548796335	-0.417766046289576	0.676118177984976	0.790305596245997
ENSG00000140463.13	590.500868740102	-0.0548527504835599	0.13146952458572	-0.417227875862554	0.6765117374088	0.790718600850769
ENSG00000180138.7	0.196998396831632	-0.343947414178195	0.824658521786769	-0.417078590824444	0.676620923940811	0.79075217795235
ENSG00000043462.11	725.710238426655	-0.128069397116453	0.307036613144327	-0.41711441448272	0.67659472202785	0.79075217795235
ENSG00000196456.8	646.268911653047	-0.0723406212895062	0.173558932685449	-0.416807249100876	0.676819399694432	0.790890085036191
ENSG00000184258.6	1.05570726565362	-0.307869552970389	0.738579983675942	-0.416839827472862	0.676795568716015	0.790890085036191
ENSG00000179941.6	490.640961310844	-0.0603569636248958	0.144859259904033	-0.416659340002712	0.676927598811985	0.790969497220805
ENSG00000166716.9	2084.52737441324	-0.0418672676756053	0.10065113219471	-0.415964199931827	0.677436200032076	0.791469683061726
ENSG00000261603.1	1.49784220956664	0.263265181181535	0.63283644193439	0.416008250689251	0.677403965802303	0.791469683061726
ENSG00000188784.4	0.431246199071725	0.376305232611144	0.905294727845448	0.415671516729949	0.677650386547014	0.791672867635549
ENSG00000206177.6	0.434896699367511	-0.324888367439902	0.782175019157423	-0.415365307613479	0.677874499263615	0.791887623768312
ENSG00000127081.13	195.0975951623	0.0620119387860156	0.14934572484537	0.415224063830563	0.677977884395858	0.791961329748914
ENSG00000180626.9	240.532052617865	0.0804949524200776	0.193885678206416	0.415167087970162	0.678019590297313	0.79196298234395
ENSG00000126777.17	12385.618153635	-0.0612050137379158	0.147452888651728	-0.415081822387877	0.678082005905377	0.791964210584296
ENSG00000007255.10	1352.93661154711	0.0975242876185681	0.234966821127187	0.415055568912763	0.678101224264027	0.791964210584296
ENSG00000154134.14	289.062004000187	-0.131271693290697	0.316634166127388	-0.414584739531502	0.678445921529376	0.79222557081812
ENSG00000221989.2	0.116372491633232	-0.373478819860401	0.900754416056374	-0.414628907949785	0.678413582680685	0.79222557081812
ENSG00000135917.13	73.2793140104354	-0.196139561083742	0.473085546200598	-0.414596393102601	0.678437389061442	0.79222557081812
ENSG00000162817.6	927.325921885576	0.129335840510373	0.312500487296675	0.413874044258968	0.6789663536061	0.792786185486604
ENSG00000105697.7	33.216582283932	0.164700081997507	0.398184132515911	0.413627938805236	0.679146608841607	0.792949554106958
ENSG00000176049.15	105.973094553966	-0.176373309869288	0.426495802889573	-0.413540552273509	0.679210617851598	0.792977186059101
ENSG00000149532.15	4205.08537631461	0.0353136494013725	0.0854721538732722	0.413159699400243	0.679489612505563	0.793255795177843
ENSG00000167792.11	7077.24950662696	0.0572105255726051	0.138546485641372	0.412933791194782	0.679655122831448	0.793401894190221
ENSG00000073598.5	1.26047006167386	-0.181235337841558	0.43932199306174	-0.412534179266751	0.679947933982867	0.793650151308744
ENSG00000198223.14	339.735410748725	0.150118754980894	0.363894834948903	0.412533349097887	0.679948542330039	0.793650151308744
ENSG00000239511.2	0.951652233102182	0.270374459328191	0.656101174865582	0.412092630962875	0.680271529680964	0.79398000043994
ENSG00000254469.7	42.6669788039545	0.066841615568444	0.162370817346308	0.411660276525446	0.680588444568161	0.794302723336407
ENSG00000230549.3	0.339679792681578	-0.357939043710139	0.869810751707187	-0.411513703420667	0.680695895149584	0.794334974804274
ENSG00000183791.4	0.342767057564131	0.370475426757434	0.900277829724758	0.411512329333601	0.680696902503215	0.794334974804274
ENSG00000181513.14	637.440448243631	-0.0877711847248819	0.213621172009669	-0.410873060470378	0.681165617096046	0.794834750349652
ENSG00000269433.3	0.137198514777875	-0.362976627909352	0.883838814846868	-0.410681927306214	0.681305780645483	0.794951111502292
ENSG00000136021.17	2524.37194405144	-0.050727299527481	0.123545236646376	-0.410596967592347	0.681368087625532	0.794976620785152
ENSG00000156886.11	10.6016561955891	0.195065086961964	0.475345571813441	0.410364792539861	0.681538369132824	0.795094360853425
ENSG00000013583.8	2087.10516566645	-0.0590848201871195	0.143986729448336	-0.410349067677933	0.681549902626138	0.795094360853425
ENSG00000229924.3	0.281060105073774	-0.282969972339397	0.690829487772825	-0.409608995197451	0.682092797312447	0.795632586409678
ENSG00000255730.4	996.484013688316	0.0635932533287316	0.155239065201995	0.409647231809758	0.682064744060882	0.795632586409678
ENSG00000151552.11	1078.67893043717	-0.0633770676165964	0.154746317578663	-0.409554609171102	0.682132699744398	0.795632586409678
ENSG00000111245.14	2.18176849984629	-0.282759462159345	0.690671743681115	-0.409397756237001	0.682247786002227	0.795719603729886
ENSG00000274527.4	0.826336190236249	0.274292641192371	0.670482076586035	0.409097648946883	0.682468001554038	0.795929217903534
ENSG00000280184.1	5.80353347950016	0.113720657998216	0.27821038979353	0.408757768114311	0.682717435160068	0.796172880777591
ENSG00000158717.10	775.460935376967	-0.0638184820322331	0.156182087466522	-0.40861588590249	0.682821570708886	0.796247080793419
ENSG00000171793.13	2974.26969777003	0.0802505584944328	0.196583912270246	0.408225462438206	0.683108156195556	0.796534016620979
ENSG00000259224.2	0.99569506580799	0.202254489171383	0.495766727265439	0.407963015765465	0.68330082758664	0.796711416955925
ENSG00000183034.12	2.16955317395608	0.247854218069318	0.608024560061174	0.407638497438953	0.683539096500467	0.796941958646016
ENSG00000100767.15	656.679309070919	0.122707301216572	0.301121442116918	0.407501041287283	0.683640029513303	0.796983566305071
ENSG00000258986.6	11.6865008451386	0.249811710048828	0.613065772090107	0.407479460478037	0.683655876651903	0.796983566305071
ENSG00000164237.8	984.00742313424	-0.122531195529676	0.300826767749285	-0.407314802623536	0.683776792175166	0.797077252223643
ENSG00000150630.3	748.317547078163	0.13046138446849	0.320463528525524	0.407102128185232	0.683932980394848	0.797212041904829
ENSG00000002586.17	10125.492673151	-0.0907439626793471	0.223102490531555	-0.40673666377791	0.684201409231646	0.797427262969584
ENSG00000136758.18	6604.23159570342	0.0462739330224683	0.113775675041522	0.406712005932558	0.68421952153453	0.797427262969584
ENSG00000164221.12	295.00144924523	0.0757001441010615	0.186139484148988	0.406685042924425	0.684239327291666	0.797427262969584
ENSG00000175970.8	1218.52130451687	-0.0796014401711876	0.195773109072672	-0.406600480261255	0.684301444453876	0.797452373995694
ENSG00000188050.2	1.84574543381362	-0.175281275170051	0.431354846946992	-0.406350540420822	0.684485055148406	0.79761787860956
ENSG00000092377.13	14.2259299054555	0.291855388856275	0.718330722288907	0.406296681737766	0.684524623232839	0.79761787860956
ENSG00000259120.2	74.2928687696434	-0.182262577444606	0.448806434341609	-0.40610509007515	0.684665385921919	0.797687322961368
ENSG00000187658.6	0.20086884863841	-0.340429761415845	0.838220235191366	-0.40613402912914	0.684644123652121	0.797687322961368
ENSG00000159248.4	0.320034014849649	0.348068848858758	0.857851102699627	0.405745062008311	0.684929928721407	0.797948238439306
ENSG00000100319.12	899.543023452717	0.0700771968821664	0.172839575901985	0.40544647553351	0.685149354550979	0.798156564514552
ENSG00000204856.11	182.352890382493	-0.0996008376783754	0.245926625296968	-0.405002254465546	0.685475853779824	0.79848959238451
ENSG00000279983.1	0.629113775068015	-0.296046056818446	0.731422109036172	-0.404754044430731	0.685658311922144	0.798654801726913
ENSG00000185269.11	120.792808428884	-0.192842412520883	0.476825526147598	-0.404429716837747	0.685896751382518	0.798743204287859
ENSG00000187550.8	0.286940587922182	0.359429765080883	0.88871281026459	0.404438600332398	0.68589021998997	0.798743204287859
ENSG00000204952.2	0.611933844312699	0.26012734350273	0.643182073217548	0.404438112215147	0.685890578866751	0.798743204287859
ENSG00000183878.15	473.152784835753	-0.244789034169356	0.605122959400361	-0.404527758146752	0.685824669982747	0.798743204287859
ENSG00000006744.18	3320.13962337648	0.0449667122429961	0.111336756681804	0.403880206170447	0.686300812523982	0.799166396384561
ENSG00000170477.12	2735.78726835522	-0.255935063451604	0.634086300302064	-0.40362812337955	0.68648620174293	0.799334919818674
ENSG00000118946.11	409.236352766435	-0.107941270359343	0.267579003014937	-0.403399628308345	0.686654260146858	0.799483244724952
ENSG00000006757.11	598.690195663456	-0.0726853606923209	0.180250969857944	-0.403245323726161	0.686767760119084	0.799541432746855
ENSG00000174928.15	206.504705499284	-0.0648170072225028	0.160748060097948	-0.403221085112991	0.68678558966717	0.799541432746855
ENSG00000235863.3	881.71578868109	-0.0815363039605425	0.20226555798215	-0.403115116453677	0.686863540616315	0.799584824065993
ENSG00000180658.3	0.652008290779021	-0.36577109620947	0.907642560447525	-0.402990243239719	0.686955402101775	0.799644402683435
ENSG00000105193.8	40483.3356952509	0.0645636459422543	0.160389106917198	0.402543833451145	0.687283835914879	0.799979337877827
ENSG00000142230.11	6697.57822303713	0.0487770832414413	0.1212726595657	0.40221005638139	0.687529441848302	0.800150159368677
ENSG00000271271.5	0.603129335927677	-0.350292613595538	0.871107884165776	-0.402123112375454	0.6875934239874	0.800150159368677
ENSG00000160294.10	3997.76507290263	0.041142468628617	0.102311710825907	0.402128635094616	0.687589359748963	0.800150159368677
ENSG00000151418.11	0.394704015138341	0.34755828178215	0.864258827566528	0.402146059370618	0.68757653706444	0.800150159368677
ENSG00000068784.12	645.574220434215	-0.0465670890265872	0.115847925918294	-0.401967395250826	0.68770802189101	0.800236140083453
ENSG00000184210.5	0.147782648778402	-0.346836542359645	0.863391425928229	-0.401714137926216	0.687894418499899	0.8004056526392
ENSG00000156011.16	1153.86918835882	-0.0927593693570103	0.230957337236858	-0.401629887436229	0.687956430804664	0.800430425233602
ENSG00000104388.14	6888.29562051899	0.0421127083031145	0.104891223921215	0.401489340373661	0.688059884692211	0.800456030629149
ENSG00000224420.3	163.866403371903	0.111598692019557	0.277926505078367	0.401540299253177	0.688022374203401	0.800456030629149
ENSG00000105492.15	57.1930730207982	0.235925665328585	0.588813798888777	0.400679579476278	0.688656047184578	0.801079181051706
ENSG00000187833.7	0.249146376734862	0.326720737809929	0.815474531631749	0.40065106283107	0.688677045248867	0.801079181051706
ENSG00000111877.17	618.469035537419	-0.0498531580855223	0.124471852940317	-0.400517521896509	0.688775380524124	0.801146155369085
ENSG00000101958.13	1.28682743660681	-0.294114666566544	0.734534263335248	-0.400409730692587	0.688854758357117	0.801150733430394
ENSG00000197006.13	4082.43457841682	-0.0420185940939165	0.104941155542427	-0.400401480970243	0.688860833623682	0.801150733430394
ENSG00000177689.10	0.359835849960996	0.362278481465346	0.906047333585563	0.399844983850542	0.689270695957001	0.801579978684819
ENSG00000215114.7	1168.02696781359	-0.0524871507713696	0.131337779997729	-0.399634825350917	0.689425502256737	0.801712576013632
ENSG00000101751.10	820.012745209583	0.0774166107692179	0.193766171171005	0.399536257032685	0.68949811382405	0.801749581479267
ENSG00000204287.13	23553.2577231854	0.143912318750716	0.360551595199414	0.399144867660676	0.689786463847225	0.801942552397294
ENSG00000080007.7	62.2937830954175	0.199966496353449	0.500944249462186	0.399179143324099	0.689761209985714	0.801942552397294
ENSG00000114023.15	4564.26762183156	0.0876085601929152	0.219446378927797	0.399225362573609	0.689727156792945	0.801942552397294
ENSG00000132405.18	2537.65420271289	-0.0570830711494422	0.143045515721599	-0.399055299716907	0.68985245797033	0.801971842551739
ENSG00000137831.14	1854.76634300223	-0.0712329875609119	0.178531918414615	-0.398993010288969	0.689898354532888	0.80197776667446
ENSG00000157895.11	771.181945725786	0.0414135680871733	0.103869059669897	0.398709377159941	0.690107357638458	0.802173283367329
ENSG00000170128.3	4.51072380104043	0.215620791314935	0.540964307009164	0.398585985288088	0.690198289813641	0.802231540688127
ENSG00000204979.7	0.429346097512199	0.360696952361982	0.905351253562003	0.398405537014347	0.690331277079075	0.802291230548471
ENSG00000253598.1	28.7351815771899	-0.101832577208446	0.255577420649278	-0.398441211863502	0.690304984572178	0.802291230548471
ENSG00000129911.8	1559.6956392433	-0.0638769500737638	0.160449854816948	-0.398111610301168	0.690547916466031	0.802402191822028
ENSG00000028839.9	742.10751806323	0.050938364652645	0.127968330617973	0.398054459307689	0.690590042686877	0.802402191822028
ENSG00000135452.9	1848.83316365345	-0.0610419736013107	0.153295594085286	-0.39819783448799	0.690484362094539	0.802402191822028
ENSG00000185634.11	35.7242072061548	-0.138740563673912	0.348522327565217	-0.398082282541713	0.690569533952527	0.802402191822028
ENSG00000230453.9	172.73259967383	0.137587875000096	0.345736932475671	0.397955387684184	0.690663071038617	0.802406052316824
ENSG00000149218.4	2356.00558626113	-0.0868386038176565	0.218220787811371	-0.397939191259447	0.690675010131682	0.802406052316824
ENSG00000120053.10	2015.57732833686	-0.0579169318321734	0.145680419391816	-0.397561539663077	0.690953415450606	0.802682052842618
ENSG00000244395.6	0.676702818702629	0.276323392704321	0.695162500295835	0.39749467583008	0.691002711924597	0.802691880242886
ENSG00000113749.6	29.8362702269831	0.157223194777615	0.395973903092466	0.397054436036662	0.691327318745352	0.80302149729693
ENSG00000156239.11	461.375452323589	0.0587964931029509	0.148117714457797	0.396957874472898	0.691398525129171	0.803056751754357
ENSG00000117682.16	1735.88590792059	0.0442165378074928	0.111657189962978	0.3960026024491	0.692103108360772	0.803780129863477
ENSG00000100439.10	2172.38799664894	-0.0735470715174054	0.18572163095656	-0.396007030191372	0.692099841960485	0.803780129863477
ENSG00000184983.9	2812.88874282396	0.0535318762033958	0.135243031880321	0.395819847123562	0.692237934223024	0.803889213936415
ENSG00000168255.18	2566.93606236966	0.0959932972364597	0.242889679865699	0.395213568931942	0.69268527955186	0.804361189512103
ENSG00000124557.12	6.16731768924054	-0.215608268202704	0.545705012740869	-0.395100398876281	0.692768794507957	0.804410646552954
ENSG00000035115.21	3291.25311618337	0.0922498843268258	0.233698119755644	0.394739523036312	0.69303513132055	0.804533798047655
ENSG00000122194.18	7.64274522542902	-0.180345923552492	0.456878639962891	-0.394734854680754	0.693038576950696	0.804533798047655
ENSG00000175606.10	1040.45752086429	-0.0471763218513436	0.119504384947401	-0.394766450386804	0.693015256846365	0.804533798047655
ENSG00000171772.15	6.81791887356051	-0.171660856758816	0.434706992641564	-0.394888648364483	0.692925067911403	0.804533798047655
