	logFC	logCPM	F	PValue
ENSG00000175325.2	-0.0982600635311117	4.08119819240463	1.25839406380312	0.406323562705729
ENSG00000108239.8	-0.0981061717552514	6.33082658920838	132.023240517419	0.0374598388079001
ENSG00000129538.13	-0.0980508583954674	6.56921588284026	33.2059003609063	0.0149494523763912
ENSG00000129474.15	-0.0980013775255437	6.20630365723894	30.1578590895025	0.0516258611825825
ENSG00000087338.4	-0.0977407300187812	6.3321268333678	214.119855400239	0.0406974023183203
ENSG00000177602.5	-0.0977375409922715	5.36133652229955	2.03620603608304	0.209171219907446
ENSG00000072682.18	-0.0976572718382466	6.39522238664128	64.4834231246464	0.0394099410084362
ENSG00000050344.8	-0.0975998052040225	6.20263905313516	57.7303045910697	0.0502577329020135
ENSG00000119608.12	-0.0974869349788823	5.55707601259582	7.65021015313622	0.155991041254812
ENSG00000166664.13	-0.0974215130534163	5.81114852261746	6.61026589288256	0.104661190026367
ENSG00000161653.10	-0.0974031177221474	5.78386459173063	7.94278638391665	0.118274388354591
ENSG00000144554.10	-0.0973786199169014	6.09139207609297	31.8511079486905	0.0674685633062249
ENSG00000123908.11	-0.0972631205385858	6.58584393915777	213.059641813855	0.0258782019609052
ENSG00000076003.4	-0.0972573014603241	6.36313783485407	128.747073065877	0.038153885067526
ENSG00000155249.4	-0.0972551138491831	3.94071396588097	1.3500320821203	0.568609478001309
ENSG00000162402.12	-0.0972498613700162	6.60748255581717	300.561599569314	0.0224126622387084
ENSG00000107566.13	-0.0972287191211965	6.44015338751763	149.308716174164	0.0315323557063244
ENSG00000183779.6	-0.0971691137974385	6.47935187430682	31.3387670948263	0.0297161211175481
ENSG00000234719.8	-0.0970531490562578	5.9362163513814	25.607841418612	0.0812992992044909
ENSG00000172830.12	-0.0970182037832152	6.46169253252659	53.6640983652013	0.0340977536097377
ENSG00000175820.3	-0.0970157373915429	5.08005414343758	1.84586992300758	0.278088956936278
ENSG00000137693.13	-0.0969991296578203	6.592750265265	27.228289982561	0.0195511307772695
ENSG00000147894.14	-0.0969956448018846	6.42039318388027	103.91895452459	0.0361625011237136
ENSG00000115687.13	-0.0969898421329882	6.27116555262712	39.1976233601945	0.0559101702001016
ENSG00000081377.16	-0.0969525360829823	6.4054501412651	45.786115682829	0.0326106316279129
ENSG00000103540.16	-0.0969333618474543	6.39118694874372	168.034275775314	0.0435786510369447
ENSG00000125450.10	-0.0968787934190455	6.46206359443524	198.273790318001	0.0318593780667173
ENSG00000115271.10	-0.0968611825384331	6.30949334708638	62.6075317849302	0.0408689544024546
ENSG00000169116.11	-0.096813415437418	6.48941464074557	32.6642821262879	0.0217886746232447
ENSG00000123080.10	-0.0967863306236652	6.28524782003292	76.1485581958055	0.0369972075750937
ENSG00000106086.18	-0.096731562232674	6.29387497861878	128.330714711609	0.0480514221246985
ENSG00000113140.10	-0.0967199837031684	6.89325739676599	69.0226335549927	0.00843388660687837
ENSG00000164024.11	-0.096717171298213	6.46645202451074	276.46922005235	0.037146971217308
ENSG00000104447.11	-0.0967043422311065	6.37104678703379	59.9917421100228	0.0418052015108235
ENSG00000181896.11	-0.0965729401647287	6.13882304871535	89.1009241099394	0.0644013943517433
ENSG00000143067.4	-0.0965177087203276	6.12215190534866	58.5478152647267	0.0497115476098651
ENSG00000232653.8	-0.0965128807464197	6.44862784818199	99.9805211700782	0.033364350417989
ENSG00000198517.9	-0.096496970909614	6.61926375197869	104.928032452698	0.0232213063168745
ENSG00000173334.3	-0.0964785267344404	6.41922903603114	39.5342067125349	0.0342165283537453
ENSG00000118518.15	-0.0964069933171465	6.5258143095225	215.949828265162	0.0286256953871491
ENSG00000228836.8	-0.0963483140460574	4.27968573935629	0.30488919413706	0.603665356771809
ENSG00000196312.11	-0.0963095608055407	5.78751165920347	34.9738510338083	0.115525874382884
ENSG00000186442.7	-0.0962989765858168	4.3843675828868	0.222977033066575	0.636794095758567
ENSG00000154127.9	-0.0962974137936203	6.08901518599837	11.5294181390549	0.0736696569114282
ENSG00000124678.17	-0.0962829578553594	5.06782056806906	1.80041639340457	0.26734084487505
ENSG00000085063.14	-0.0962729027458576	6.79739578478737	168.38497804559	0.0137833891323403
ENSG00000069702.10	-0.09617386466992	6.54534472266414	45.744644136028	0.0180597029122762
ENSG00000163293.11	-0.0961084257311249	5.72740583663438	3.26331788438504	0.171931095811199
ENSG00000224982.3	-0.0960798572695203	5.58905030607326	3.10630237079201	0.133305046300689
ENSG00000051523.10	-0.0960546451658752	6.46372698824906	52.0784095526962	0.029898834610455
ENSG00000162341.15	-0.0960464475193652	6.39940203813207	149.22836632771	0.0384348523944414
ENSG00000183054.11	-0.0960022225739936	6.56737252816418	88.9904168139353	0.026857463954368
ENSG00000165886.4	-0.095958516175535	6.33404441624306	52.7886667669891	0.0454224980852133
ENSG00000186517.13	-0.0958751607370891	6.26608032180972	16.57740806503	0.0437574670202015
ENSG00000153574.8	-0.0958041177147783	6.29114326822468	153.841252931307	0.0435681620458495
ENSG00000048405.9	-0.0957450663634763	6.33757713880351	239.174427275541	0.0410463631164439
ENSG00000105131.7	-0.0957364337841364	5.56719950363832	3.01086601637049	0.19548046901515
ENSG00000197019.4	-0.0957187998809565	6.31251962482973	58.3345867892718	0.0455237165658826
ENSG00000168395.14	-0.0956110336045613	6.4708649091456	241.939115104371	0.0380886927824321
ENSG00000074964.16	-0.0955585624765319	6.56709012897577	43.505621610268	0.0302365374442421
ENSG00000156515.21	-0.0955546347409622	6.7090387983219	160.164010453682	0.0242790249588363
ENSG00000103264.15	-0.0954670016900621	6.57646445503395	162.003416020316	0.0237750166558549
ENSG00000092529.22	-0.0954573125892267	6.41763772313646	49.6627621146946	0.0475918986081026
ENSG00000268182.5	-0.0954421305406516	5.2095654126996	2.68970235999502	0.242729718439717
ENSG00000104324.15	-0.0953997512969503	6.45331110349622	36.8616045326408	0.0329551569197827
ENSG00000100523.14	-0.0953817030999844	6.43925148779605	164.769778392189	0.0375798472911114
ENSG00000148734.7	-0.0953749809348182	5.29446322496611	1.11898796024627	0.300890466398061
ENSG00000122482.20	-0.0953624344445981	6.42214205008076	241.92190531685	0.0380897765763055
ENSG00000149380.11	-0.0953456577150047	5.67911732138142	5.21701692837349	0.111375140612736
ENSG00000146707.14	-0.0952735085290253	6.27871107002434	86.2214746041973	0.050785406331517
ENSG00000185813.10	-0.0952693783875634	6.48071915186808	91.30988644549	0.035276242894954
ENSG00000185442.12	-0.0952651065421225	6.25085760127585	36.1409056204866	0.0670633789812669
ENSG00000183281.14	-0.0952535103037292	5.9838958393284	19.4443059665787	0.100209933280756
ENSG00000137145.20	-0.0952174401437232	6.473206822559	177.858551983644	0.0305306459177365
ENSG00000144199.11	-0.0951977292390602	6.28630593877179	69.4645245970455	0.0579985606174621
ENSG00000198668.10	-0.0951875193870443	6.85554086084326	247.958070705254	0.0166032335119242
ENSG00000085514.15	-0.0951442859238922	6.12167310378154	27.7284481107115	0.0626899226011639
ENSG00000141401.11	-0.095135451877628	6.40479931747441	39.7619960937982	0.0444828653004369
ENSG00000132670.20	-0.0951302535960605	6.60333412730664	730.380062430621	0.0262134178160761
ENSG00000095383.19	-0.0950603480845483	6.31893207088757	37.8258382979937	0.0508477543019266
ENSG00000160551.9	-0.0950453406932571	6.60357801594837	389.768767995522	0.0256028179617623
ENSG00000117758.13	-0.0950020148476926	6.56053558700508	254.495915864622	0.0268669920552126
ENSG00000182827.8	-0.094895647352165	6.47955074189305	274.293571008626	0.0329770525739068
ENSG00000072832.14	-0.0948690700701689	6.28098017445772	27.4234347612677	0.061797715361178
ENSG00000168476.11	-0.094785488373768	6.33388903730521	56.9553258608717	0.0495597210909802
ENSG00000067955.13	-0.0947710686525733	6.44979192542101	166.443861058183	0.037668635003997
ENSG00000146122.16	-0.0947610170391426	6.61189150962919	25.8804160523915	0.0229581121406281
ENSG00000069869.15	-0.0947097456215398	6.32353575385174	61.8016365491008	0.0460379145796001
ENSG00000120158.11	-0.0947011306250392	6.29687032904504	109.407644828136	0.0414780294476328
ENSG00000156140.8	-0.0946933716792165	5.84059349617693	5.3076173180269	0.0734533702519889
ENSG00000106560.10	-0.0946458848483799	6.02223183903945	26.0715556465899	0.0625880807808458
ENSG00000165115.14	-0.0946118606818107	6.09523176615568	74.277365400762	0.0744191908456772
ENSG00000125753.13	-0.0945723096060528	6.55688691753483	141.485284998051	0.0294282349658174
ENSG00000197233.7	-0.0945496151324769	4.02244994503249	0.436423212091548	0.630976499843406
ENSG00000168237.17	-0.0944686479159564	6.16580994749078	45.8039979555842	0.0488580566858016
ENSG00000147576.15	-0.0944465256026134	6.3786432168099	31.4989304163318	0.0436373606565505
ENSG00000155542.11	-0.0944413983081033	5.9828368846511	36.2197327658275	0.0814625934359594
ENSG00000144278.14	-0.0943836468934249	5.72336891133719	4.70930170147755	0.0844215759528704
ENSG00000177697.17	-0.0943467212761999	6.71488404180402	137.131044175122	0.0173592792603637
ENSG00000181016.9	-0.094272370138664	5.97500678992405	21.1903050824056	0.0983926472901689
ENSG00000198042.10	-0.0942474852720095	6.30436140357086	159.34156587106	0.0494298274890121
ENSG00000132718.8	-0.0941549833031104	6.46533755075183	54.4150172256967	0.046087697340596
ENSG00000224712.10	-0.0941054940939833	6.13740283386811	23.3116624082682	0.0731009842141927
ENSG00000178115.11	-0.0940676775209225	5.51385751895796	3.25802067572482	0.164198419175319
ENSG00000180957.17	-0.0939800713630185	6.56093034053996	293.786447218821	0.0302445100631844
ENSG00000138032.20	-0.0939224199967265	6.55013653330386	192.329023918782	0.0334820836778934
ENSG00000174839.12	-0.0938266191840413	6.40318860966329	257.143288619214	0.0406100911065081
ENSG00000104435.13	-0.0937535763903373	5.88835944629874	2.19761763017561	0.14400917992037
ENSG00000132661.3	-0.0937434092644042	6.22424908341024	81.110137211005	0.0572179956122848
ENSG00000196357.11	-0.0937129201571507	5.96238393985347	85.1552721068565	0.0930153376397107
ENSG00000099840.13	-0.093668556591357	6.14953050274225	28.039591437459	0.0863486890044296
ENSG00000196388.8	-0.0936445041745022	5.8283419651146	31.8100780507248	0.1262495602696
ENSG00000132561.13	-0.0936107874840336	6.45091636178176	33.9296641798067	0.0307028917951708
ENSG00000141569.10	-0.0935824230510002	6.39112660366351	219.870048256971	0.0464524034303888
ENSG00000105711.10	-0.0934919569037388	6.3595178824913	36.4069383913789	0.0474317975536051
ENSG00000042062.11	-0.0934191925536093	6.32066948205181	21.6869992645485	0.0343034024159302
ENSG00000204946.9	-0.0932572950660576	6.41199755582958	229.214860537879	0.0436929228028809
ENSG00000171223.5	-0.0931211435181731	6.7412766290092	43.3224711376701	0.0196269051577478
ENSG00000123552.17	-0.0931101271952418	6.26204843194313	107.828393754094	0.0582116941010376
ENSG00000089902.9	-0.0930915482095018	6.46502936298694	163.489559657585	0.0403622772228953
ENSG00000103056.11	-0.0930568162810151	6.23382003024919	24.0268567789474	0.0725148719592069
ENSG00000256713.7	-0.0930436855523115	5.61240394998276	1.62367966676317	0.202617477686461
ENSG00000157514.16	-0.0930002935336451	6.79288475466662	58.2621605233293	0.0175275001392623
ENSG00000213398.7	-0.0929966041944311	6.36535845765998	63.3914673131505	0.0459894252705987
ENSG00000105373.18	-0.0929678754530563	6.79434136242025	236.267675099694	0.0186869384787754
ENSG00000020922.12	-0.0929164211550891	6.38975057492705	239.510271334645	0.0447983988662215
ENSG00000116127.17	-0.0928473465184081	6.36926246933535	86.452140179112	0.0491092451447936
ENSG00000243646.8	-0.0927948907506961	6.392508346199	161.585170051204	0.0438935538390902
ENSG00000128815.17	-0.0927875679234324	6.02749325672142	8.88209512046156	0.0749127741078995
ENSG00000213215.3	-0.0927256974738691	3.92889574251706	2.02490461677918	0.513429866508482
ENSG00000169764.14	-0.0927107490408969	6.68408703839739	200.761766144169	0.0242142806477209
ENSG00000186918.13	-0.0927065935387582	6.57913972562809	148.209748260592	0.0303289200609221
ENSG00000085788.13	-0.092622720845131	6.52090348238926	241.445117200039	0.0349985186277773
ENSG00000177707.10	-0.0925215196870812	6.13005410973557	9.73666810800208	0.06583101903763
ENSG00000261210.5	-0.0924699557171808	3.96346588237086	0.901373831534054	0.559258649892117
ENSG00000165732.12	-0.092455659240945	6.57018146212798	97.2670682504496	0.0293031129966782
ENSG00000139734.17	-0.0924537351973883	5.62705627387597	2.60230105796371	0.198623137261166
ENSG00000176105.13	-0.0924498847221128	6.44016943510776	70.7133871841448	0.0363727152984158
ENSG00000224470.7	-0.092359391478448	6.52183960345146	253.12365562137	0.0349807756768456
ENSG00000157399.14	-0.0923569488085359	5.51006196351591	1.77884015062864	0.297301190016553
ENSG00000114353.16	-0.0923344250365862	6.77721542403451	203.414432222401	0.0193044036726733
ENSG00000186480.12	-0.0923219239055041	6.51389575084595	59.819636782646	0.0328653591055328
ENSG00000151694.12	-0.0922246666535647	6.3787089774414	130.663289093695	0.0469128209196788
ENSG00000279473.1	-0.0921949458384512	3.90685033554978	11.7405959696702	0.168971862631751
ENSG00000095015.5	-0.0921698296803745	6.37813778423302	88.1242852047725	0.0492065364971187
ENSG00000097096.8	-0.0920988482687789	5.92220151620454	11.8423297576485	0.0992864784799114
ENSG00000136802.11	-0.092084986585865	6.60914074996508	136.49234580306	0.0320677102908793
ENSG00000163635.17	-0.0920831922392834	6.46557444294701	206.133714579893	0.041176064745893
ENSG00000163466.15	-0.0920471254630773	6.74088817852718	249.37727430723	0.0236830854678577
ENSG00000122696.12	-0.09195860107785	6.14482897945997	129.458118770247	0.0707731435183114
ENSG00000114698.14	-0.0919577893499349	6.44049476946339	25.8483690317662	0.0305550950836544
ENSG00000171014.2	-0.0919498197383437	3.96101994332701	1.2941924032438	0.545642011445245
ENSG00000156232.7	-0.0919459438793959	6.39395436031369	301.891631780025	0.0484000028974665
ENSG00000012822.15	-0.0918212918566211	6.75171369143162	177.46488884608	0.0229460678944916
ENSG00000006025.11	-0.091789095743428	6.3644679649096	53.7116282835368	0.0594884138687958
ENSG00000183891.5	-0.091744935694339	6.15771479122647	57.4320917978649	0.0781875754831062
ENSG00000256053.7	-0.0916925739458956	6.36048988665756	210.1624193153	0.0528629974631371
ENSG00000213719.8	-0.0916740245516798	6.67103779090115	98.4273628700174	0.0247962848041543
ENSG00000082516.8	-0.0916477979762069	6.36782241456666	236.441707058584	0.0483099319744491
ENSG00000187838.16	-0.0916343768004182	6.45232025671022	222.45956598494	0.0405248238656113
ENSG00000179409.10	-0.0916222942604315	6.40595866278293	172.506896990988	0.0465353340314629
ENSG00000000460.16	-0.0916040597690993	6.07384512716792	54.0288154704761	0.0841469260167144
ENSG00000142669.13	-0.0916022100376876	6.65278192459127	103.630915104235	0.028096562601444
ENSG00000003402.19	-0.0915944138860522	6.75369035916618	158.782213851359	0.0222248068369297
ENSG00000109736.14	-0.0915505873359684	6.55525487169674	201.894182321849	0.0366006358759172
ENSG00000177990.11	-0.0915405406546997	6.21985288135372	22.123957225573	0.0522954193097404
ENSG00000185278.14	-0.0915074312579443	6.41949314927883	152.897832157142	0.0462746956847759
ENSG00000109861.15	-0.0915043611276165	6.47644880875074	50.27699206817	0.0326893374064096
ENSG00000075035.9	-0.0914705644866161	5.91956363318618	3.28069258147922	0.152363854622333
ENSG00000005302.17	-0.0914587010568224	6.46452319947572	206.393773964107	0.0448559430771997
ENSG00000169246.16	-0.0913326755255319	6.55865352461995	109.457133188618	0.0369041467296531
ENSG00000148730.6	-0.0912430870672539	6.69705570359125	243.42571946333	0.023986412251162
ENSG00000145996.11	-0.0912413488019966	6.22349369276844	222.604484696828	0.0665479922905433
ENSG00000143643.12	-0.0911800446967454	6.33689926454319	207.14881108385	0.0578103360203891
ENSG00000234469.4	-0.0911450693658982	4.35145320743141	0.30491482595655	0.605024989187741
ENSG00000167984.16	-0.0910811109783153	6.05030622551805	24.4508496576907	0.0973678684903797
ENSG00000061938.16	-0.0910737347272849	6.65497642277617	153.502847583435	0.0365174970936085
ENSG00000091009.7	-0.09106490183357	6.39948898257036	300.248519303391	0.0492476265219037
ENSG00000146039.10	-0.0910601256929736	4.62119939553577	0.373604096316938	0.541064083257875
ENSG00000171617.13	-0.0910567391433036	6.34466651919641	17.5175599641808	0.0678640773368826
ENSG00000166897.14	-0.0910258740587407	5.59960192940955	1.81139287004194	0.260867608442729
ENSG00000103061.11	-0.0910018361213942	6.44376845070552	348.974189798735	0.04227066869215
